id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC0002750,SIN000917,Factura,True,True,2024-09-02,False,
DOC0002751,SIN000917,Informe,True,True,2024-09-06,False,
DOC0002752,SIN000918,Denuncia,True,True,2025-05-20,False,
DOC0002753,SIN000918,Factura,True,True,2025-05-20,False,
DOC0002754,SIN000918,Informe,True,True,2025-05-21,False,
DOC0002755,SIN000919,Denuncia,True,True,2025-01-28,False,
DOC0002756,SIN000919,Factura,True,True,2025-01-26,False,
DOC0002757,SIN000919,Informe,True,True,2025-01-28,False,
DOC0002758,SIN000920,Denuncia,True,True,2025-08-07,False,
DOC0002759,SIN000920,Factura,True,True,2025-08-05,False,
DOC0002760,SIN000920,Informe,True,True,2025-08-10,False,
DOC0002761,SIN000921,Denuncia,True,True,2025-04-14,False,
DOC0002762,SIN000921,Factura,True,True,2025-04-12,False,
DOC0002763,SIN000921,Informe,True,True,2025-04-14,False,
DOC0002764,SIN000922,Denuncia,True,True,2025-08-05,False,
DOC0002765,SIN000922,Factura,True,True,2025-08-05,False,
DOC0002766,SIN000922,Informe,True,True,2025-08-01,False,
DOC0002767,SIN000923,Denuncia,True,True,2024-12-27,False,
DOC0002768,SIN000923,Factura,True,True,2024-12-30,False,
DOC0002769,SIN000923,Informe,True,True,2024-12-29,False,
DOC0002770,SIN000924,Denuncia,True,True,2025-02-26,False,
DOC0002771,SIN000924,Factura,True,True,2025-02-26,False,
DOC0002772,SIN000924,Informe,True,True,2025-03-02,False,
DOC0002773,SIN000925,Denuncia,True,True,2024-07-14,False,
DOC0002774,SIN000925,Factura,True,True,2024-07-10,False,
DOC0002775,SIN000925,Informe,True,True,2024-07-15,False,
DOC0002776,SIN000926,Denuncia,True,True,2025-01-18,False,
DOC0002777,SIN000926,Factura,True,True,2025-01-20,False,
DOC0002778,SIN000926,Informe,True,True,2025-01-19,False,
DOC0002779,SIN000927,Denuncia,True,True,2025-01-06,False,
DOC0002780,SIN000927,Factura,True,True,2025-01-05,False,
DOC0002781,SIN000927,Informe,True,True,2025-01-08,False,
DOC0002782,SIN000928,Denuncia,True,True,2024-12-07,False,
DOC0002783,SIN000928,Factura,True,True,2024-12-12,False,
DOC0002784,SIN000928,Informe,True,True,2024-12-08,False,
DOC0002785,SIN000929,Denuncia,True,True,2024-10-29,False,
DOC0002786,SIN000929,Factura,True,True,2024-10-26,False,
DOC0002787,SIN000929,Informe,True,True,2024-10-26,False,
DOC0002788,SIN000930,Denuncia,True,True,2024-09-19,False,
DOC0002789,SIN000930,Factura,True,True,2024-09-21,False,
DOC0002790,SIN000930,Informe,True,True,2024-09-18,False,
DOC0002791,SIN000931,Denuncia,True,True,2025-10-12,False,
DOC0002792,SIN000931,Factura,True,True,2025-10-15,False,
DOC0002793,SIN000931,Informe,True,True,2025-10-13,False,
DOC0002794,SIN000932,Denuncia,True,True,2024-10-17,False,
DOC0002795,SIN000932,Factura,True,True,2024-10-18,False,
DOC0002796,SIN000932,Informe,True,True,2024-10-17,False,
DOC0002797,SIN000933,Denuncia,True,True,2025-01-20,False,
DOC0002798,SIN000933,Factura,True,True,2025-01-16,False,
DOC0002799,SIN000933,Informe,True,True,2025-01-16,False,
DOC0002800,SIN000934,Denuncia,True,True,2025-01-05,False,
DOC0002801,SIN000934,Factura,True,True,2025-01-08,False,
DOC0002802,SIN000934,Informe,True,True,2025-01-06,False,
DOC0002803,SIN000935,Denuncia,True,True,2025-01-09,False,
DOC0002804,SIN000935,Factura,True,True,2025-01-10,False,
DOC0002805,SIN000935,Informe,True,True,2025-01-11,False,
DOC0002806,SIN000936,Denuncia,True,True,2025-04-08,False,
DOC0002807,SIN000936,Factura,True,True,2025-04-08,False,
DOC0002808,SIN000936,Informe,True,True,2025-04-05,False,
DOC0002809,SIN000937,Denuncia,True,True,2024-05-09,False,
DOC0002810,SIN000937,Factura,True,True,2024-05-10,False,
DOC0002811,SIN000937,Informe,True,True,2024-05-09,False,
DOC0002812,SIN000938,Denuncia,True,True,2025-04-20,False,
DOC0002813,SIN000938,Factura,True,True,2025-04-22,False,
DOC0002814,SIN000938,Informe,True,True,2025-04-20,False,
DOC0002815,SIN000939,Denuncia,True,True,2025-03-30,False,
DOC0002816,SIN000939,Factura,True,True,2025-04-01,False,
DOC0002817,SIN000939,Informe,True,True,2025-04-01,False,
DOC0002818,SIN000940,Denuncia,True,True,2024-07-07,False,
DOC0002819,SIN000940,Factura,True,True,2024-07-07,False,
DOC0002820,SIN000940,Informe,True,True,2024-07-08,False,
DOC0002821,SIN000941,Denuncia,True,True,2024-11-01,False,
DOC0002822,SIN000941,Factura,True,True,2024-11-06,False,
DOC0002823,SIN000941,Informe,True,True,2024-11-04,False,
DOC0002824,SIN000942,Denuncia,True,True,2025-03-03,False,
DOC0002825,SIN000942,Factura,True,True,2025-03-04,False,
DOC0002826,SIN000942,Informe,True,True,2025-03-03,False,
DOC0002827,SIN000943,Denuncia,True,True,2025-06-17,False,
DOC0002828,SIN000943,Factura,True,True,2025-06-20,False,
DOC0002829,SIN000943,Informe,True,True,2025-06-18,False,
DOC0002830,SIN000944,Denuncia,True,True,2024-08-07,False,
DOC0002831,SIN000944,Factura,True,True,2024-08-06,False,
DOC0002832,SIN000944,Informe,True,True,2024-08-06,False,
DOC0002833,SIN000945,Denuncia,True,True,2025-10-01,False,
DOC0002834,SIN000945,Factura,True,True,2025-10-02,False,
DOC0002835,SIN000945,Informe,True,True,2025-10-01,False,
DOC0002836,SIN000946,Denuncia,True,True,2025-02-13,False,
DOC0002837,SIN000946,Factura,True,True,2025-02-11,False,
DOC0002838,SIN000946,Informe,True,True,2025-02-12,False,
DOC0002839,SIN000947,Denuncia,True,True,2024-12-08,False,
DOC0002840,SIN000947,Factura,True,True,2024-12-08,False,
DOC0002841,SIN000947,Informe,True,True,2024-12-09,False,
DOC0002842,SIN000948,Denuncia,True,True,2025-07-15,False,
DOC0002843,SIN000948,Factura,True,True,2025-07-16,False,
DOC0002844,SIN000948,Informe,True,True,2025-07-13,False,
DOC0002845,SIN000949,Denuncia,True,True,2025-07-12,False,
DOC0002846,SIN000949,Factura,True,True,2025-07-10,False,
DOC0002847,SIN000949,Informe,True,True,2025-07-13,False,
DOC0002848,SIN000950,Denuncia,True,True,2025-05-19,False,
DOC0002849,SIN000950,Factura,True,True,2025-05-21,False,
DOC0002850,SIN000950,Informe,True,True,2025-05-21,False,
DOC0002851,SIN000951,Denuncia,True,True,2025-01-13,False,
DOC0002852,SIN000951,Factura,True,True,2025-01-13,False,
DOC0002853,SIN000951,Informe,True,True,2025-01-12,False,
DOC0002854,SIN000952,Denuncia,True,True,2025-04-06,False,
DOC0002855,SIN000952,Factura,True,True,2025-04-03,False,
DOC0002856,SIN000952,Informe,True,True,2025-04-04,False,
DOC0002857,SIN000953,Denuncia,True,True,2025-07-30,False,
DOC0002858,SIN000953,Factura,True,True,2025-08-04,False,
DOC0002859,SIN000953,Informe,True,True,2025-07-30,False,
DOC0002860,SIN000954,Denuncia,True,True,2024-04-09,False,
DOC0002861,SIN000954,Factura,True,True,2024-04-10,False,
DOC0002862,SIN000954,Informe,True,True,2024-04-10,False,
DOC0002863,SIN000955,Denuncia,True,True,2025-01-26,False,
DOC0002864,SIN000955,Factura,True,True,2025-01-21,False,
DOC0002865,SIN000955,Informe,True,True,2025-01-22,False,
DOC0002866,SIN000956,Denuncia,True,True,2024-10-07,False,
DOC0002867,SIN000956,Factura,True,True,2024-10-11,False,
DOC0002868,SIN000956,Informe,True,True,2024-10-11,False,
DOC0002869,SIN000957,Denuncia,True,True,2024-04-28,False,
DOC0002870,SIN000957,Factura,True,True,2024-04-27,False,
DOC0002871,SIN000957,Informe,True,True,2024-04-26,False,
DOC0002872,SIN000958,Denuncia,True,True,2025-01-23,False,
DOC0002873,SIN000958,Factura,True,True,2025-01-27,False,
DOC0002874,SIN000958,Informe,True,True,2025-01-27,False,
DOC0002875,SIN000959,Denuncia,True,True,2024-04-24,False,
DOC0002876,SIN000959,Factura,True,True,2024-04-23,False,
DOC0002877,SIN000959,Informe,True,True,2024-04-22,False,
DOC0002878,SIN000960,Denuncia,True,True,2025-05-04,False,
DOC0002879,SIN000960,Factura,True,True,2025-05-04,False,
DOC0002880,SIN000960,Informe,True,True,2025-05-07,False,
DOC0002881,SIN000961,Denuncia,True,True,2025-02-21,False,
DOC0002882,SIN000961,Factura,True,True,2025-02-18,False,
DOC0002883,SIN000961,Informe,True,True,2025-02-19,False,
DOC0002884,SIN000962,Denuncia,True,True,2024-12-05,False,
DOC0002885,SIN000962,Factura,True,True,2024-12-08,False,
DOC0002886,SIN000962,Informe,True,True,2024-12-05,False,
DOC0002887,SIN000963,Denuncia,True,True,2024-07-15,False,
DOC0002888,SIN000963,Factura,True,True,2024-07-14,False,
DOC0002889,SIN000963,Informe,True,True,2024-07-16,False,
DOC0002890,SIN000964,Denuncia,True,True,2025-05-17,False,
DOC0002891,SIN000964,Factura,True,True,2025-05-17,False,
DOC0002892,SIN000964,Informe,True,True,2025-05-18,False,
DOC0002893,SIN000965,Denuncia,True,True,2025-08-08,False,
DOC0002894,SIN000965,Factura,True,True,2025-08-04,False,
DOC0002895,SIN000965,Informe,True,True,2025-08-07,False,
DOC0002896,SIN000966,Denuncia,True,True,2025-06-18,False,
DOC0002897,SIN000966,Factura,True,True,2025-06-19,False,
DOC0002898,SIN000966,Informe,True,True,2025-06-16,False,
DOC0002899,SIN000967,Denuncia,True,True,2024-05-12,False,
DOC0002900,SIN000967,Factura,True,True,2024-05-13,False,
DOC0002901,SIN000967,Informe,True,True,2024-05-09,False,
DOC0002902,SIN000968,Denuncia,True,True,2025-08-07,False,
DOC0002903,SIN000968,Factura,True,True,2025-08-06,False,
DOC0002904,SIN000968,Informe,True,True,2025-08-07,False,
DOC0002905,SIN000969,Denuncia,True,True,2024-05-12,False,
DOC0002906,SIN000969,Factura,True,True,2024-05-11,False,
DOC0002907,SIN000969,Informe,True,True,2024-05-10,False,
DOC0002908,SIN000970,Denuncia,True,True,2025-01-26,False,
DOC0002909,SIN000970,Factura,True,True,2025-01-23,False,
DOC0002910,SIN000970,Informe,True,True,2025-01-24,False,
DOC0002911,SIN000971,Denuncia,True,True,2024-11-21,False,
DOC0002912,SIN000971,Factura,True,True,2024-11-17,False,
DOC0002913,SIN000971,Informe,True,True,2024-11-18,False,
DOC0002914,SIN000972,Denuncia,True,True,2025-05-23,False,
DOC0002915,SIN000972,Factura,True,True,2025-05-22,False,
DOC0002916,SIN000972,Informe,True,True,2025-05-24,False,
DOC0002917,SIN000973,Denuncia,True,True,2024-12-17,False,
DOC0002918,SIN000973,Factura,True,True,2024-12-20,False,
DOC0002919,SIN000973,Informe,True,True,2024-12-18,False,
DOC0002920,SIN000974,Denuncia,True,True,2024-09-01,False,
DOC0002921,SIN000974,Factura,True,True,2024-08-29,False,
DOC0002922,SIN000974,Informe,True,True,2024-08-30,False,
DOC0002923,SIN000975,Denuncia,True,True,2024-07-05,False,
DOC0002924,SIN000975,Factura,True,True,2024-07-02,False,
DOC0002925,SIN000975,Informe,True,True,2024-07-05,False,
DOC0002926,SIN000976,Denuncia,True,True,2024-07-21,False,
DOC0002927,SIN000976,Factura,True,True,2024-07-22,False,
DOC0002928,SIN000976,Informe,True,True,2024-07-21,False,
DOC0002929,SIN000977,Denuncia,True,True,2025-10-14,False,
DOC0002930,SIN000977,Factura,True,True,2025-10-13,False,
DOC0002931,SIN000977,Informe,True,True,2025-10-14,False,
DOC0002932,SIN000978,Denuncia,True,True,2024-09-16,False,
DOC0002933,SIN000978,Factura,True,True,2024-09-12,False,
DOC0002934,SIN000978,Informe,True,True,2024-09-16,False,
DOC0002935,SIN000979,Denuncia,True,True,2025-01-22,False,
DOC0002936,SIN000979,Factura,True,True,2025-01-23,False,
DOC0002937,SIN000979,Informe,True,True,2025-01-20,False,
DOC0002938,SIN000980,Denuncia,True,True,2025-01-10,False,
DOC0002939,SIN000980,Factura,True,True,2025-01-11,False,
DOC0002940,SIN000980,Informe,True,True,2025-01-10,False,
DOC0002941,SIN000981,Denuncia,True,True,2025-06-17,False,
DOC0002942,SIN000981,Factura,True,True,2025-06-14,False,
DOC0002943,SIN000981,Informe,True,True,2025-06-14,False,
DOC0002944,SIN000982,Denuncia,True,True,2024-02-29,False,
DOC0002945,SIN000982,Factura,True,True,2024-02-25,False,
DOC0002946,SIN000982,Informe,True,True,2024-03-01,False,
DOC0002947,SIN000983,Denuncia,True,True,2024-10-23,False,
DOC0002948,SIN000983,Factura,True,True,2024-10-23,False,
DOC0002949,SIN000983,Informe,True,True,2024-10-24,False,
DOC0002950,SIN000984,Denuncia,True,True,2025-06-10,False,
DOC0002951,SIN000984,Factura,True,True,2025-06-11,False,
DOC0002952,SIN000984,Informe,True,True,2025-06-11,False,
DOC0002953,SIN000985,Denuncia,True,True,2025-02-20,False,
DOC0002954,SIN000985,Factura,True,True,2025-02-25,False,
DOC0002955,SIN000985,Informe,True,True,2025-02-21,False,
DOC0002956,SIN000986,Denuncia,True,True,2025-06-04,False,
DOC0002957,SIN000986,Factura,True,True,2025-06-07,False,
DOC0002958,SIN000986,Informe,True,True,2025-06-05,False,
DOC0002959,SIN000987,Denuncia,True,True,2024-07-27,False,
DOC0002960,SIN000987,Factura,True,True,2024-07-25,False,
DOC0002961,SIN000987,Informe,True,True,2024-07-26,False,
DOC0002962,SIN000988,Denuncia,True,True,2024-04-03,False,
DOC0002963,SIN000988,Factura,True,True,2024-04-06,False,
DOC0002964,SIN000988,Informe,True,True,2024-04-07,False,
DOC0002965,SIN000989,Denuncia,True,True,2024-07-13,False,
DOC0002966,SIN000989,Factura,True,True,2024-07-10,False,
DOC0002967,SIN000989,Informe,True,True,2024-07-10,False,
DOC0002968,SIN000990,Denuncia,True,True,2025-01-01,False,
DOC0002969,SIN000990,Factura,True,True,2025-01-01,False,
DOC0002970,SIN000990,Informe,True,True,2025-01-04,False,
DOC0002971,SIN000991,Denuncia,True,True,2024-08-22,False,
DOC0002972,SIN000991,Factura,True,True,2024-08-22,False,
DOC0002973,SIN000991,Informe,True,True,2024-08-20,False,
DOC0002974,SIN000992,Denuncia,True,True,2025-03-30,False,
DOC0002975,SIN000992,Factura,True,True,2025-03-29,False,
DOC0002976,SIN000992,Informe,True,True,2025-03-29,False,
DOC0002977,SIN000993,Denuncia,True,True,2025-04-30,False,
DOC0002978,SIN000993,Factura,True,True,2025-04-28,False,
DOC0002979,SIN000993,Informe,True,True,2025-05-02,False,
DOC0002980,SIN000994,Denuncia,True,True,2025-02-14,False,
DOC0002981,SIN000994,Factura,True,True,2025-02-16,False,
DOC0002982,SIN000994,Informe,True,True,2025-02-18,False,
DOC0002983,SIN000995,Denuncia,True,True,2024-09-24,False,
DOC0002984,SIN000995,Factura,True,True,2024-09-20,False,
DOC0002985,SIN000995,Informe,True,True,2024-09-19,False,
DOC0002986,SIN000996,Denuncia,True,True,2025-03-28,False,
DOC0002987,SIN000996,Factura,True,True,2025-03-28,False,
DOC0002988,SIN000996,Informe,True,True,2025-03-28,False,
DOC0002989,SIN000997,Denuncia,True,True,2025-02-19,False,
DOC0002990,SIN000997,Factura,True,True,2025-02-21,False,
DOC0002991,SIN000997,Informe,True,True,2025-02-18,False,
DOC0002992,SIN000998,Denuncia,True,True,2025-08-07,False,
DOC0002993,SIN000998,Factura,True,True,2025-08-10,False,
DOC0002994,SIN000998,Informe,True,True,2025-08-05,False,
DOC0002995,SIN000999,Denuncia,True,True,2025-03-21,False,
DOC0002996,SIN000999,Factura,True,True,2025-03-21,False,
DOC0002997,SIN000999,Informe,True,True,2025-03-19,False,
DOC0002998,SIN001000,Denuncia,True,True,2024-09-26,False,
DOC0002999,SIN001000,Factura,True,True,2024-09-25,False,
DOC0003000,SIN001000,Informe,True,True,2024-09-25,False,
DOC0003001,SIN001001,Denuncia,True,True,2025-08-04,False,
DOC0003002,SIN001001,Factura,True,True,2025-08-03,False,
DOC0003003,SIN001001,Informe,True,True,2025-08-03,False,
DOC0003004,SIN001002,Denuncia,True,True,2025-01-18,False,
DOC0003005,SIN001002,Factura,True,True,2025-01-18,False,
DOC0003006,SIN001002,Informe,True,True,2025-01-14,False,
DOC0003007,SIN001003,Denuncia,True,True,2024-11-25,False,
DOC0003008,SIN001003,Factura,True,True,2024-11-30,False,
DOC0003009,SIN001003,Informe,True,True,2024-11-25,False,
DOC0003010,SIN001004,Denuncia,True,True,2024-12-13,False,
DOC0003011,SIN001004,Factura,True,True,2024-12-10,False,
DOC0003012,SIN001004,Informe,True,True,2024-12-12,False,
DOC0003013,SIN001005,Denuncia,True,True,2025-06-11,False,
DOC0003014,SIN001005,Factura,True,True,2025-06-12,False,
DOC0003015,SIN001005,Informe,True,True,2025-06-12,False,
DOC0003016,SIN001006,Denuncia,True,True,2024-12-31,False,
DOC0003017,SIN001006,Factura,True,True,2025-01-01,False,
DOC0003018,SIN001006,Informe,True,True,2024-12-30,False,
DOC0003019,SIN001007,Denuncia,True,True,2024-06-07,False,
DOC0003020,SIN001007,Factura,True,True,2024-06-07,False,
DOC0003021,SIN001007,Informe,True,True,2024-06-07,False,
DOC0003022,SIN001008,Denuncia,True,True,2025-04-18,False,
DOC0003023,SIN001008,Factura,True,True,2025-04-18,False,
DOC0003024,SIN001008,Informe,True,True,2025-04-16,False,
DOC0003025,SIN001009,Denuncia,True,True,2025-04-25,False,
DOC0003026,SIN001009,Factura,True,True,2025-04-26,False,
DOC0003027,SIN001009,Informe,True,True,2025-04-26,False,
DOC0003028,SIN001010,Denuncia,True,True,2024-08-01,False,
DOC0003029,SIN001010,Factura,True,True,2024-08-02,False,
DOC0003030,SIN001010,Informe,True,True,2024-08-03,False,
DOC0003031,SIN001011,Denuncia,True,True,2024-10-10,False,
DOC0003032,SIN001011,Factura,True,True,2024-10-05,False,
DOC0003033,SIN001011,Informe,True,True,2024-10-06,False,
DOC0003034,SIN001012,Denuncia,True,True,2025-04-20,False,
DOC0003035,SIN001012,Factura,True,True,2025-04-24,False,
DOC0003036,SIN001012,Informe,True,True,2025-04-22,False,
DOC0003037,SIN001013,Denuncia,True,True,2025-06-05,False,
DOC0003038,SIN001013,Factura,True,True,2025-06-04,False,
DOC0003039,SIN001013,Informe,True,True,2025-06-05,False,
DOC0003040,SIN001014,Denuncia,True,True,2024-07-12,False,
DOC0003041,SIN001014,Factura,True,True,2024-07-11,False,
DOC0003042,SIN001014,Informe,True,True,2024-07-11,False,
DOC0003043,SIN001015,Denuncia,True,True,2025-05-14,False,
DOC0003044,SIN001015,Factura,True,True,2025-05-15,False,
DOC0003045,SIN001015,Informe,True,True,2025-05-12,False,
DOC0003046,SIN001016,Denuncia,True,True,2025-09-21,False,
DOC0003047,SIN001016,Factura,True,True,2025-09-20,False,
DOC0003048,SIN001016,Informe,True,True,2025-09-18,False,
DOC0003049,SIN001017,Denuncia,True,True,2025-01-27,False,
DOC0003050,SIN001017,Factura,True,True,2025-01-27,False,
DOC0003051,SIN001017,Informe,True,True,2025-01-31,False,
DOC0003052,SIN001018,Denuncia,True,True,2025-09-17,False,
DOC0003053,SIN001018,Factura,True,True,2025-09-13,False,
DOC0003054,SIN001018,Informe,True,True,2025-09-15,False,
DOC0003055,SIN001019,Denuncia,True,True,2024-12-01,False,
DOC0003056,SIN001019,Factura,True,True,2024-12-01,False,
DOC0003057,SIN001019,Informe,True,True,2024-12-01,False,
DOC0003058,SIN001020,Denuncia,True,True,2025-06-14,False,
DOC0003059,SIN001020,Factura,True,True,2025-06-16,False,
DOC0003060,SIN001020,Informe,True,True,2025-06-17,False,
DOC0003061,SIN001021,Denuncia,True,True,2024-07-15,False,
DOC0003062,SIN001021,Factura,True,True,2024-07-13,False,
DOC0003063,SIN001021,Informe,True,True,2024-07-13,False,
DOC0003064,SIN001022,Denuncia,True,True,2024-09-26,False,
DOC0003065,SIN001022,Factura,True,True,2024-09-22,False,
DOC0003066,SIN001022,Informe,True,True,2024-09-26,False,
DOC0003067,SIN001023,Denuncia,True,True,2025-07-12,False,
DOC0003068,SIN001023,Factura,True,True,2025-07-09,False,
DOC0003069,SIN001023,Informe,True,True,2025-07-10,False,
DOC0003070,SIN001024,Denuncia,True,True,2025-06-08,False,
DOC0003071,SIN001024,Factura,True,True,2025-06-09,False,
DOC0003072,SIN001024,Informe,True,True,2025-06-10,False,
DOC0003073,SIN001025,Denuncia,True,True,2024-12-01,False,
DOC0003074,SIN001025,Factura,True,True,2024-11-29,False,
DOC0003075,SIN001025,Informe,True,True,2024-12-04,False,
DOC0003076,SIN001026,Denuncia,True,True,2024-07-23,False,
DOC0003077,SIN001026,Factura,True,True,2024-07-20,False,
DOC0003078,SIN001026,Informe,True,True,2024-07-19,False,
DOC0003079,SIN001027,Denuncia,True,True,2024-06-05,False,
DOC0003080,SIN001027,Factura,True,True,2024-06-05,False,
DOC0003081,SIN001027,Informe,True,True,2024-06-05,False,
DOC0003082,SIN001028,Denuncia,True,True,2025-03-10,False,
DOC0003083,SIN001028,Factura,True,True,2025-03-09,False,
DOC0003084,SIN001028,Informe,True,True,2025-03-10,False,
DOC0003085,SIN001029,Denuncia,True,True,2025-07-31,False,
DOC0003086,SIN001029,Factura,True,True,2025-07-27,False,
DOC0003087,SIN001029,Informe,True,True,2025-07-31,False,
DOC0003088,SIN001030,Denuncia,True,True,2025-06-20,False,
DOC0003089,SIN001030,Factura,True,True,2025-06-17,False,
DOC0003090,SIN001030,Informe,True,True,2025-06-15,False,
DOC0003091,SIN001031,Denuncia,True,True,2025-07-04,False,
DOC0003092,SIN001031,Factura,True,True,2025-07-06,False,
DOC0003093,SIN001031,Informe,True,True,2025-07-05,False,
DOC0003094,SIN001032,Denuncia,True,True,2024-06-24,False,
